,PC-1,PC-2,target
40,-2.286527238840931,0.46799171567093784,Iris-setosa
41,-1.871707223536952,-2.3276916061149087,Iris-setosa
42,-2.557834419537512,-0.4538163804897923,Iris-setosa
43,-1.9642792903547377,0.49739164001838365,Iris-setosa
44,-2.133372832920028,1.171432111774203,Iris-setosa
45,-2.0753575928373067,-0.6919173471364085,Iris-setosa
46,-2.3812582168023737,1.1506325928736663,Iris-setosa
47,-2.398191687662639,-0.3623907647258563,Iris-setosa
48,-2.2267812130915194,1.0254825528235447,Iris-setosa
49,-2.2059541686484025,0.03223784527378004,Iris-setosa
50,1.1039936528045726,0.863112445851324,Iris-versicolor
51,0.7324814400086808,0.5986355733419969,Iris-versicolor
52,1.2421095053189377,0.6148224496122865,Iris-versicolor
53,0.39730728282332717,-1.758168947443525,Iris-versicolor
54,1.0725939482015452,-0.21175790267989555,Iris-versicolor
55,0.38445814616900165,-0.5910624686227358,Iris-versicolor
56,0.748715075951553,0.7786986113887815,Iris-versicolor
57,-0.4978633877981182,-1.8488687712754412,Iris-versicolor
58,0.9262223675330984,0.03033082678338123,Iris-versicolor
59,0.004968025584319396,-1.029401112403087,Iris-versicolor
60,-0.12469746138037105,-2.658062677961759,Iris-versicolor
61,0.43873011778054666,-0.05888128502145441,Iris-versicolor
62,0.5516339814225073,-1.7725815648562542,Iris-versicolor
63,0.7171650662368516,-0.18543431450504377,Iris-versicolor
64,-0.03725838296568838,-0.4327950987141687,Iris-versicolor
65,0.8758905359406831,0.5099981510591474,Iris-versicolor
66,0.3480064019802087,-0.19062164665727777,Iris-versicolor
67,0.1533925445686668,-0.7907254562344849,Iris-versicolor
68,1.2153032092161538,-1.6333556445154818,Iris-versicolor
69,0.15694117564425042,-1.3031032701729108,Iris-versicolor
70,0.7382561043698964,0.40247038161853554,Iris-versicolor
71,0.4723696823445683,-0.41660822244387924,Iris-versicolor
72,1.2279882140834428,-0.9409147925302719,Iris-versicolor
73,0.6293810453149019,-0.4168116425417718,Iris-versicolor
74,0.7004727992084582,-0.06349392765170225,Iris-versicolor
75,0.8735369874014337,0.25070861070205386,Iris-versicolor
76,1.2542221905224502,-0.08262009981311247,Iris-versicolor
77,1.3582398473872723,0.32882026627040173,Iris-versicolor
78,0.6621261375659375,-0.22434607094346412,Iris-versicolor
79,-0.04728151331988042,-1.05721241260502,Iris-versicolor
80,0.12153420888011858,-1.5635923798655773,Iris-versicolor
81,0.01411822605138748,-1.573392354648059,Iris-versicolor
82,0.2360108373265967,-0.775923784011816,Iris-versicolor
83,1.0566914280905766,-0.6369012837689368,Iris-versicolor
84,0.2214170883302179,-0.28084769308564017,Iris-versicolor
85,0.43178316074105366,0.8551369202180022,Iris-versicolor
86,1.0494133552191804,0.5221972645127765,Iris-versicolor
87,1.0358782103228243,-1.3924664843877803,Iris-versicolor
88,0.06706759987298035,-0.21262073489338876,Iris-versicolor
89,0.2754250662518341,-1.3298159131577019,Iris-versicolor
90,0.2723350662617721,-1.1194415241194033,Iris-versicolor
91,0.6231705397262215,0.027542633302294475,Iris-versicolor
92,0.3300053638372263,-0.9889007318191544,Iris-versicolor
93,-0.3736276226873763,-2.0179322652041725,Iris-versicolor
94,0.2829443429551028,-0.8539507169865493,Iris-versicolor
95,0.08905311031901146,-0.17490854779054163,Iris-versicolor
96,0.22435678320860597,-0.38048465948654536,Iris-versicolor
97,0.5738834855584668,-0.153719974080065,Iris-versicolor
98,-0.45701287250467515,-1.5394645102639803,Iris-versicolor
99,0.2522444732694692,-0.5958607459650308,Iris-versicolor
100,1.8476725943096648,0.8716966617734124,Iris-virginica
101,1.1531898082521292,-0.7013261138565751,Iris-virginica
102,2.206349497126594,0.5544701049349223,Iris-virginica
103,1.4386854023261821,-0.05001052226888566,Iris-virginica
104,1.867890702555585,0.29119280176116896,Iris-virginica
105,2.754196708825752,0.7884322063548446,Iris-virginica
106,0.35837447484166807,-1.5600945839772888,Iris-virginica
107,2.3030058981503196,0.40951669522194295,Iris-virginica
108,2.001735299218916,-0.7238653593126589,Iris-virginica
109,2.2675545991022688,1.921442991465353,Iris-virginica
110,1.3659094292022145,0.6939480398041605,Iris-virginica
111,1.59906458565187,-0.42824883590033963,Iris-virginica
112,1.8842518537520743,0.4143327579500837,Iris-virginica
113,1.253086514377592,-1.1673913352452454,Iris-virginica
114,1.464061522985623,-0.44414756947912387,Iris-virginica
115,1.5918093026385292,0.6770353716018512,Iris-virginica
116,1.4712801894655436,0.25319247196681544,Iris-virginica
117,2.4373784821935085,2.5567573414948006,Iris-virginica
118,3.3091411826760795,-0.002361320102083065,Iris-virginica
119,1.2539809866905778,-1.7175838442659765,Iris-virginica
120,2.0404962596630396,0.9073987650150528,Iris-virginica
121,0.9739151144704737,-0.5711743763662661,Iris-virginica
122,2.8980644358432768,0.39779135917186825,Iris-virginica
123,1.3291936913234934,-0.48676054190372386,Iris-virginica
124,1.7042407085196067,1.0141484248357842,Iris-virginica
125,1.9577276617934354,1.0033345154297766,Iris-virginica
126,1.171904507987869,-0.31889661731056784,Iris-virginica
127,1.019781052816263,0.06554296309664799,Iris-virginica
128,1.7860088612484677,-0.19327279985689125,Iris-virginica
129,1.8647779127074662,0.5553815315789894,Iris-virginica
130,2.4354973914151437,0.2466544680689741,Iris-virginica
131,2.3160824119611547,2.6261838690226265,Iris-virginica
132,1.860371425852317,-0.1846723944099832,Iris-virginica
133,1.1112717256759692,-0.29598610243039014,Iris-virginica
134,1.1974691551180379,-0.8171677419136155,Iris-virginica
135,2.8009494037340295,0.844748193784974,Iris-virginica
136,1.5801552485205375,1.0724744961271215,Iris-virginica
137,1.3470444243548019,0.4222559658955457,Iris-virginica
138,0.9234329777663848,0.019230370546892993,Iris-virginica
139,1.8535519840664407,0.672422728971603,Iris-virginica
140,2.0161572006777586,0.6103970375551127,Iris-virginica
141,1.9031168585994873,0.6860248318586987,Iris-virginica
142,1.1531898082521292,-0.7013261138565751,Iris-virginica
143,2.04330843928781,0.8646848804720176,Iris-virginica
144,2.0016909669349996,1.0485500466234166,Iris-virginica
145,1.8705220714601258,0.38282183762299815,Iris-virginica
146,1.5584918907237173,-0.9053136014070656,Iris-virginica
147,1.5208450639985902,0.2667945748539104,Iris-virginica
148,1.3763911906419288,1.0163619287948846,Iris-virginica
149,0.9592985756160385,-0.022283944660567274,Iris-virginica
